Symbol,Name,Exchange,Industry,SIC Description
BL,Blackline Inc,NASDAQ,Internet - Software,SIC-7372 Services-Prepackaged Software
BLBD,Blue Bird Corp,NASDAQ,Auto - Domestic,SIC-3713 Truck & Bus Bodies
BLDE,Blade Air Mobility Inc,NASDAQ,Technology Services,"SIC-4522 Air Transportation, Nonscheduled"
BLFS,Biolife Solutions,NASDAQ,Medical Products,SIC-3845 Electromedical & Electrotherapeutic Apparatu
BLFY,Blue Foundry Bancorp,NASDAQ,Banks - Northeast,"SIC-6036 Savings Institutions, Not Federally Chartere"
BLKB,Blackbaud Inc,NASDAQ,Computer - Software,SIC-7372 Services-Prepackaged Software
BLMN,Bloomin' Brands Inc,NASDAQ,Retail - Restaurants,SIC-5812 Retail-Eating Places
BLND,Blend Labs Inc Cl A,NYSE,Internet - Software,"SIC-7370 Services-Computer Programming, Data Processi"
BLNK,Blink Charging Company,NASDAQ,Electronic Misc Services,SIC-3790 Miscellaneous Transportation Equipment
BLUE,Bluebird Bio,NASDAQ,Medical - Biomedical,N/A
BLX,Banco Latinoamericano DE Comercio,NYSE,Banks - Foreign,SIC-4931 Electric & Other Services Combined
BLZE,Backblaze Inc Cl A,NASDAQ,Internet - Software,SIC-7372 Services-Prepackaged Software
BMBL,Bumble Inc,NASDAQ,Internet - Software,"SIC-7370 Services-Computer Programming, Data Processi"
BMEA,Biomea Fusion Inc,NASDAQ,Medical - Biomedical,SIC-2834 Pharmaceutical Preparations
BMI,Badger Meter,NYSE,Industrial Controls,SIC-3824 Totalizing Fluid Meters & Counting Devices
BMRC,Bank of Marin Bancrp,NASDAQ,Banks - West,SIC-6022 State Commercial Banks
BNL,Broadstone Net Lease Inc Cl A,NYSE,REIT - Equity Trust Resident,SIC-6798 Real Estate Investment Trusts
BOC,Boston Omaha Corp Cl A,NYSE,Real Estate Operations,SIC-6510 Real Estate Operators (No Developers) & Less
BOH,Bank of Hawaii Corp,NYSE,Banks - West,SIC-6022 State Commercial Banks
BOLD,Boundless Bio Inc,NASDAQ,Medical - Biomedical,SIC-2834 Pharmaceutical Preparations
BOOM,Dynamic Materials,NASDAQ,Industrial Services,SIC-3390 Miscellaneous Primary Metal Products
BOOT,Boot Barn Holdings Inc,NYSE,Retail - Apparel & Shoes,SIC-5661 Retail-Shoe Stores
BORR,Borr Drilling Ltd,NYSE,Oil & Gas - Drilling,SIC-1381 Drilling Oil & Gas Wells
BOX,Box Inc,NYSE,Internet - Software,SIC-7372 Services-Prepackaged Software
BPMC,Blueprint Medicines Corp,NASDAQ,Medical - Biomedical,SIC-2834 Pharmaceutical Preparations
BPRN,Princeton Bancorp Inc,NASDAQ,Banks - Northeast,SIC-8880 American Depositary Receipts
BRCC,Brc Inc Cl A,NYSE,Consumer Prdts - Misc Staple,SIC-2080 Beverages
BRKL,Brookline Bancorp,NASDAQ,Finance - Savings & Loan,"SIC-6035 Savings Institution, Federally Chartered"
BRSP,Brightspire Capital Inc,NYSE,REIT - Mortgage Trusts,SIC-6798 Real Estate Investment Trusts
BRT,BRT Realty Trust,NYSE,REIT - Equity Trust Resident,SIC-6798 Real Estate Investment Trusts
BRY,Berry Pete Corp,NASDAQ,Oil - US Integrated,SIC-1311 Crude Petroleum & Natural Gas
BRZE,Braze Inc Cl A,NASDAQ,Technology Services,SIC-7372 Services-Prepackaged Software
BSIG,Brightsphere Investment Group Plc,NYSE,Finance - Investment Mgmt,SIC-6282 Investment Advice
BSRR,Sierra Bancorp,NASDAQ,Banks - West,SIC-6022 State Commercial Banks
BSVN,Bank7 Corp,NASDAQ,Banks - Southeast,SIC-6022 State Commercial Banks
BTBT,Bit Digital Inc,NASDAQ,Technology Services,SIC-6199 Finance Services
BTMD,Biote Corp,NASDAQ,Medical Products,SIC-2833 Medicinal Chemicals & Botanical Products
BTSG,Brightspring Health Services Inc,NASDAQ,Medical Services,SIC-8082 Services-Home Health Care Services
BTU,Peabody Energy Corp,NYSE,Coal,SIC-1221 Bituminous Coal & Lignite Mining
BUR,Burford Capital Ltd,NYSE,Finance - Misc Services,SIC-6199 Finance Services
BUSE,First Busey Corp,NASDAQ,Banks - Midwest,SIC-6022 State Commercial Banks
BV,Brightview Holdings Inc,NYSE,Consumer Services - Misc,SIC-0700 Agricultural Services
BVS,Bioventus Inc Cl A,NASDAQ,Medical - Drugs,SIC-3841 Surgical & Medical Instruments & Apparatus
BWB,Bridgewater Bancshares Inc,NASDAQ,Banks - Northeast,SIC-6022 State Commercial Banks
BWFG,Bankwell Financial,NASDAQ,Banks - Northeast,SIC-6022 State Commercial Banks
BWIN,The Baldwin Insurance Group Inc,NASDAQ,Insurance - Life,"SIC-6411 Insurance Agents, Brokers & Service"
BWMN,Bowman Consulting Group Ltd,NASDAQ,Business Services,SIC-8742 Services-Management Consulting Services
BXC,Bluelinx Holdings Inc,NYSE,Building Products - Wood,"SIC-5031 Wholesale-Lumber, Plywood, Millwork & Wood P"
BXMT,Blackstone Mortgage Trust Inc Cl A,NYSE,REIT - Mortgage Trusts,SIC-6798 Real Estate Investment Trusts
BY,Byline Bancorp Inc,NYSE,Banks - Northeast,SIC-6022 State Commercial Banks
BYND,Beyond Meat Inc,NASDAQ,Food - Meat Products,SIC-2000 Food and Kindred Products
BYON,Beyond Inc,NYSE,Internet Commerce,SIC-5961 Retail-Catalog & Mail-Order Houses
BYRN,Byrna Technologies Inc,NASDAQ,Technology Services,"SIC-3690 Miscellaneous Electrical Machinery, Equipmen"
BZH,Beazer Homes USA,NYSE,Building - Residential & Comm,SIC-1531 Operative Builders
CABA,Cabaletta Bio Inc,NASDAQ,Medical - Biomedical,"SIC-2836 Biological Products, (No Disgnostic Substanc"
CABO,Cable One Inc,NYSE,Cable TV,SIC-4841 Cable & Other Pay Television Services
CAC,Camden Natl Corp,NASDAQ,Banks - Northeast,SIC-6021 National Commercial Banks
CADE,Cadence Bank,NYSE,Banks - Southeast,SIC-6022 State Commercial Banks
CADL,Candel Therapeutics Inc,NASDAQ,Medical - Biomedical,"SIC-2836 Biological Products, (No Disgnostic Substanc"
CAKE,Cheesecake Fact,NASDAQ,Retail - Restaurants,SIC-5812 Retail-Eating Places
CAL,Caleres Inc,NYSE,Shoes and Related Apparel,"SIC-3140 Footwear, (No Rubber)"
CALM,Cal-Maine Foods IN,NASDAQ,Agriculture Products,SIC-0200 Agricultural Production - Livestock
CALX,Calix Inc,NYSE,Internet - Software,"SIC-4899 Communications Services, NEC"
CAPR,Capricor Therap,NASDAQ,Medical Products,SIC-2834 Pharmaceutical Preparations
CARE,Carter Bankshares Inc,NASDAQ,Banks - Northeast,SIC-6021 National Commercial Banks
CARG,Cargurus Inc Cl A,NASDAQ,Auto - Truck Replacement Parts,SIC-7374 Services-Computer Processing & Data Preparat
CARS,Cars.com Inc,NYSE,Internet Commerce,SIC-7374 Services-Computer Processing & Data Preparat
CASH,Pathward Financial Inc,NASDAQ,Banks - Northeast,SIC-6021 National Commercial Banks
CASS,Cass Information Sys,NASDAQ,Computer - Services,"SIC-7389 Services-Business Services, NEC"
CATX,Perspective Therapeutics Inc,NYSE Arca,Medical - Drugs,SIC-3841 Surgical & Medical Instruments & Apparatus
CATY,Cathay Genl Bncp,NASDAQ,Banks - West,SIC-6022 State Commercial Banks
CBAN,Colony Bankcorp Inc,NASDAQ,Banks - Southeast,SIC-6022 State Commercial Banks
CBL,Cbl & Associates Properties Inc,NYSE,REIT - Equity Trust Retail,SIC-6798 Real Estate Investment Trusts
CBNK,Capital Bancorp Inc,NASDAQ,Banks - Northeast,SIC-6021 National Commercial Banks
CBRL,Cracker Barrel,NASDAQ,Retail - Restaurants,SIC-5812 Retail-Eating Places
CBT,Cabot Corp,NYSE,Chemical - Diversified,SIC-2890 Miscellaneous Chemical Products
CBU,Community Financial System Inc,NYSE,Finance - Misc Services,SIC-6021 National Commercial Banks
CBUS,Cibus Inc,NASDAQ,Agriculture Operations,SIC-2870 Agricultural Chemicals
CBZ,Cbiz Inc,NYSE,Consulting,"SIC-7389 Services-Business Services, NEC"
CCB,Coastal Financial Corp,NASDAQ,Banks - West,SIC-6022 State Commercial Banks
CCBG,Capital City Bank Gr,NASDAQ,Banks - Southeast,SIC-6022 State Commercial Banks
CCCC,C4 Therapeutics Inc,NASDAQ,Medical - Biomedical,"SIC-2836 Biological Products, (No Disgnostic Substanc"
CCNE,Cnb Financial Corp,NASDAQ,Banks - Northeast,SIC-6022 State Commercial Banks
CCO,Clear Channel Outdoor Holdings,NYSE,Advertising Marketing Services,SIC-7310 Services-Advertising
CCOI,Cogent Comm Hlds,NASDAQ,Wireless National,"SIC-4899 Communications Services, NEC"
CCRN,Cross Ctry Hlthcr,NASDAQ,Staffing,SIC-7363 Services-Help Supply Services
CCS,Century Communities Inc,NYSE,Building - Residential & Comm,SIC-1531 Operative Builders
CCSI,Consensus Cloud Solutions,NASDAQ,Internet - Software,SIC-7372 Services-Prepackaged Software
CDE,Coeur Mining Inc,NYSE,Mining - Non Ferrous,SIC-1040 Gold and Silver Ores
CDLX,Cardlytics Inc,NASDAQ,Technology Services,"SIC-7370 Services-Computer Programming, Data Processi"
CDMO,Avid Bioservices Inc,NASDAQ,Medical - Biomedical,SIC-2834 Pharmaceutical Preparations
CDNA,Caredx Inc,NASDAQ,Medical Services,SIC-8071 Services-Medical Laboratories
CDP,Copt Defense Properties,NYSE,REIT - Equity Trust Other,SIC-6798 Real Estate Investment Trusts
CDRE,Cadre Holdings Inc,NYSE,Protection - Safety,"SIC-3842 Orthopedic, Prosthetic & Surgical Appliances"
CDXC,Chromadex Corp CS,NASDAQ,Medical - Biomedical,SIC-2833 Medicinal Chemicals & Botanical Products
CDXS,Codexis Inc,NASDAQ,Medical - Biomedical,SIC-2860 Industrial Organic Chemicals
CDZI,Cadiz Inc,NASDAQ,Agriculture Operations,SIC-4941 Water Supply
CECO,Ceco Environmental Corp,NASDAQ,Pollution Controls,SIC-3564 Industrial & Commercial Fans & Blowers & Air
CEIX,Consol Energy Inc,NYSE,Coal,SIC-1220 Bituminous
CELC,Celcuity Inc,NASDAQ,Medical - Biomedical,SIC-8071 Services-Medical Laboratories
CENT,Central Garden,NASDAQ,Consumer Prdts - Misc Discr,SIC-5190 Wholesale-Miscellaneous Nondurable Goods
CENTA,Central Garden & Pet,NASDAQ,Consumer Prdts - Misc Discr,SIC-5190 Wholesale-Miscellaneous Nondurable Goods
CENX,Century Aluminum C,NASDAQ,Metal Production & Fabrication,SIC-3334 Primary Production of Aluminium
CERS,Cerus Corp,NASDAQ,Medical Products,SIC-3841 Surgical & Medical Instruments & Apparatus
CEVA,Ceva Inc,NASDAQ,Electronics - Semiconductors,"SIC-7370 Services-Computer Programming, Data Processi"
CFB,Crossfirst Bankshares Inc,NASDAQ,Banks - Northeast,SIC-6022 State Commercial Banks
CFFN,Capitol Fed Finl Inc,NASDAQ,Finance - Savings & Loan,"SIC-6035 Savings Institution, Federally Chartered"
CGEM,Cullinan Therapeutics Inc,NASDAQ,Medical - Biomedical,"SIC-2836 Biological Products, (No Disgnostic Substanc"
CGON,Cg Oncology Inc,NASDAQ,Medical - Biomedical,"SIC-2836 Biological Products, (No Disgnostic Substanc"
CHCO,City Holding Company,NASDAQ,Banks - Southeast,SIC-6021 National Commercial Banks
CHCT,Community Healthcare Trust Inc,NYSE,REIT - Equity Trust Other,SIC-6798 Real Estate Investment Trusts
CHEF,The Chefs Warehouse,NASDAQ,Food - Misc & Diversified,"SIC-5141 Wholesale-Groceries, General Line"
CHGG,Chegg Inc,NYSE,Internet - Software,SIC-8200 Services-Educational Services
CHMG,Chemung Financial Corp,NASDAQ,Banks - Southeast,SIC-6022 State Commercial Banks
CHPT,Chargepoint Hldgs Inc,NYSE,Auto - Truck Original Parts,SIC-3790 Miscellaneous Transportation Equipment
CHRS,Coherus Bio,NASDAQ,Medical - Biomedical,"SIC-2836 Biological Products, (No Disgnostic Substanc"
CHUY,Chuy's Holdings Inc,NASDAQ,Retail - Restaurants,SIC-5812 Retail-Eating Places
CHX,Championx Corp,NASDAQ,Engineering & R&D Services,"SIC-3530 Construction, Mining & Materials Handling Ma"
CIFR,Cipher Mining Inc,NASDAQ,Technology Services,SIC-6199 Finance Services
CIM,Chimera Investment Corp,NYSE,REIT - Mortgage Trusts,SIC-6798 Real Estate Investment Trusts
CIO,City Office REIT Inc,NYSE,REIT - Equity Trust Other,SIC-6798 Real Estate Investment Trusts
CIVB,Civista Bncshrs,NASDAQ,Banks - Midwest,SIC-6022 State Commercial Banks
CIX,Compx International Inc,NYSE Arca,Office Supply & Forms,"SIC-3420 Cutlery, Handtools & General Hardware"
CLAR,Clarus Corp,NASDAQ,Leisure & Recreational Prdcts,"SIC-3949 Sporting & Athletic Goods, NEC"
CLB,Core Laboratories Inc,NYSE,Oil - Field Services,"SIC-1389 Oil & Gas Field Services, NEC"
CLBK,Columbia Financial Inc,NASDAQ,Finance - Misc Services,"SIC-6035 Savings Institution, Federally Chartered"
CLDT,Chatham Lodging Trust REIT,NYSE,REIT - Equity Trust Other,SIC-6798 Real Estate Investment Trusts
CLDX,Celldex Therapeutics,NASDAQ,Medical - Biomedical,SIC-2835 In Vitro & In Vivo Diagnostic Substances
CLFD,Clearfield Inc,NASDAQ,Wireless Equipment,SIC-3661 Telephone & Telegraph Apparatus
CLMB,Climb Global Solutions Inc,NASDAQ,Technology Services,SIC-5045 Wholesale-Computers & Peripheral Equipment &
CLNE,Clean Energy Fuels,NASDAQ,Utility - Gas Distribution,SIC-4932 Gas & Other Services Combined
CLPR,Clipper Realty Inc,NYSE,REIT - Equity Trust Other,SIC-6798 Real Estate Investment Trusts
CLSK,Cleanspark Inc,NASDAQ,Finance - Misc Services,SIC-6199 Finance Services
CLW,Clearwater Paper Corp,NYSE,Paper & Related Products,SIC-2631 Paperboard Mills
CMC,Commercial Metals Company,NYSE,Steel - Producers,"SIC-3312 Steel Works, Blast Furnaces & Rolling Mills"
CMCL,Caledonia Mining Corp,NYSE Arca,Mining - Gold,SIC-1040 Gold and Silver Ores
CMCO,Columbus Mckinnon,NASDAQ,Machinery - Material Handling,SIC-3531 Construction Machinery & Equip
CMP,Compass Minerals Intl Inc,NYSE,Chemical - Diversified,SIC-1400 Mining & Quarrying of Nonmetallic Minerals
CMPO,Composecure Inc,NASDAQ,Financial Transaction Services,SIC-6199 Finance Services
CMPR,Cimpress N.V. Ord,NASDAQ,Consumer Services - Misc,SIC-2750 Commercial Printing
CMPX,Compass Therapeutics Inc,NASDAQ,Medical - Biomedical,"SIC-2836 Biological Products, (No Disgnostic Substanc"
CMRE,Costamare Inc,NYSE,Transportation - Ship,SIC-4412 Deep Sea Foreign Transportation of Freight
CMT,Core Molding Technologies Inc,NYSE Arca,Rubber & Plastics,"SIC-3089 Plastics Products, NEC"
CMTG,Claros Mortgage Trust Inc,NYSE,REIT - Mortgage Trusts,SIC-6500 Real Estate
CNDT,Conduent Inc,NASDAQ,Outsourcing,"SIC-7389 Services-Business Services, NEC"
CNK,Cinemark Holdings Inc,NYSE,Leisure & Recreation Services,SIC-7830 Services-Motion Picture Theaters
CNMD,C O N M E D Corp,NYSE,Medical - Dental Suppliers,SIC-3845 Electromedical & Electrotherapeutic Apparatu
CNNE,Cannae Holdings Inc,NYSE,Finance - Investment Mgmt,SIC-5810 Retail-Eating & Drinking Places
CNO,Cno Financial Group,NYSE,Insurance - Multi Line,SIC-6321 Accident & Health Insurance
CNOB,Connectone Bancorp,NASDAQ,Banks - Northeast,SIC-6022 State Commercial Banks
CNS,Cohn & Steers Inc,NYSE,Finance - Investment Mgmt,SIC-6282 Investment Advice
CNSL,Consolidated Communications Holdings Inc,NASDAQ,Wireline Regional,SIC-4813 Telephone Communications (No Radiotelephone)
CNX,CNX Resources Corp,NYSE,Oil - US Exploration & Product,SIC-1311 Crude Petroleum & Natural Gas
CNXN,PC Connection Inc,NASDAQ,Retail - Wholesale Computers,SIC-5961 Retail-Catalog & Mail-Order Houses
COCO,The Vita Coco Company Inc,NASDAQ,Beverages - Soft,SIC-2080 Beverages
CODI,Compass Diversified Holdings,NYSE,Finance - Investment Funds,SIC-2510 Household Furniture
COFS,Choiceone Financial,NASDAQ,Finance - Misc Services,SIC-6022 State Commercial Banks
COGT,Cogent Biosciences Inc,NASDAQ,Medical - Biomedical,SIC-2834 Pharmaceutical Preparations
COHU,Cohu Inc,NASDAQ,Electrical - Manufacturing,SIC-3825 Instruments For Meas & Testing of Electricit
COLL,Collegium Pharma,NASDAQ,Medical - Drugs,SIC-2834 Pharmaceutical Preparations
COMM,Commscope Holding Company,NASDAQ,Communications Infrastructure,SIC-3663 Radio & Tv Broadcasting & Communications Equ
COMP,Compass Inc Cl A,NYSE,Internet - Software,SIC-7371 Services-Computer Programming Services
COOK,Traeger Inc,NYSE,Consumer Prdts - Misc Discr,SIC-3630 Household Appliances
COOP,Mr.Cooper Group Inc,NASDAQ,Finance - Consumer Loans,SIC-6199 Finance Services
CORT,Corcept Therapeutics,NASDAQ,Medical - Drugs,SIC-2834 Pharmaceutical Preparations
CORZ,Core Scientific Inc,NASDAQ,Finance - Misc Services,SIC-6199 Finance Services
COUR,Coursera Inc,NYSE,Technology Services,SIC-7372 Services-Prepackaged Software
CPF,Central Pacific Financial Company,NYSE,Banks - West,SIC-6022 State Commercial Banks
CPK,Chesapeake Utilities Corp,NYSE,Utility - Gas Distribution,SIC-4923 Natural Gas Transmission & Distribution
CPRX,Catalyst Pharm Inc,NASDAQ,Medical - Drugs,SIC-2834 Pharmaceutical Preparations
CPS,Cooper Std Holdings Inc,NYSE,Auto - Truck Original Parts,SIC-3714 Motor Vehicle Parts & Accessories
CPSS,Consumer Portfol,NASDAQ,Finance - Misc Services,SIC-6199 Finance Services
CRAI,Cra International,NASDAQ,Consulting,SIC-8111 Services-Legal Services
CRBP,Corbus Pharmaceuticals Hldgs Inc,NASDAQ,Medical - Drugs,SIC-2834 Pharmaceutical Preparations
CRBU,Caribou Biosciences Inc,NASDAQ,Medical - Biomedical,"SIC-2836 Biological Products, (No Disgnostic Substanc"
CRC,California Resources Corp,NYSE,Oil - US Exploration & Product,SIC-1311 Crude Petroleum & Natural Gas
CRCT,Cricut Inc Cl A,NASDAQ,Technology Services,"SIC-3559 Special Industry Machinery, NEC"
CRD-A,Crawford Company Cl A,NYSE,Business Services,"SIC-6411 Insurance Agents, Brokers & Service"
CRDF,Cardiff Oncology Inc,NASDAQ,Medical - Biomedical,"SIC-2836 Biological Products, (No Disgnostic Substanc"
CRDO,Credo Technology Group Holding Ltd,NASDAQ,Technology Services,SIC-3674 Semiconductors & Related Devices
CRGX,Cargo Therapeutics Inc,NASDAQ,Medical - Biomedical,"SIC-2836 Biological Products, (No Disgnostic Substanc"
CRGY,Crescent Energy Company Cl A,NYSE,Other Alt Energy,SIC-1311 Crude Petroleum & Natural Gas
CRK,Comstock Resources,NYSE,Oil - US Exploration & Product,SIC-1311 Crude Petroleum & Natural Gas
CRMD,Cormedix Inc,NASDAQ,Medical - Biomedical,SIC-2834 Pharmaceutical Preparations
CRML,Critical Metals Corp,NASDAQ,Mining - Misc,SIC-1000 Metal Mining
CRMT,America's Car-Mart,NASDAQ,Retail - Wsale Auto & Trucks,SIC-5500 Retail-Auto Dealers & Gasoline Stations
CRNC,Cerence Inc,NASDAQ,IT Services,SIC-7372 Services-Prepackaged Software
CRNX,Crinetics Pharmaceuticals Inc,NASDAQ,Medical - Drugs,SIC-2834 Pharmaceutical Preparations
CRS,Carpenter Technology Corp,NYSE,Steel - Specialty,"SIC-3312 Steel Works, Blast Furnaces & Rolling Mills"
CRSR,Corsair Gaming Inc,NASDAQ,Gaming,"SIC-3577 Computer Peripheral Equipment, NEC"
CRVL,Corvel Corp,NASDAQ,Business Services,"SIC-6411 Insurance Agents, Brokers & Service"
CRVO,Cervomed Inc,NASDAQ,Medical - Biomedical,SIC-2834 Pharmaceutical Preparations
CSGS,C S G Sys Intl,NASDAQ,Computer - Services,SIC-7374 Services-Computer Processing & Data Preparat
CSR,Centerspace,NYSE,REIT - Equity Trust Resident,SIC-6798 Real Estate Investment Trusts
CSTE,Caesarstone Sdot-Yam,NASDAQ,Building & Construction - Misc,SIC-3281 Cut Stone & Stone Products
CSTL,Castle Biosciences Inc,NASDAQ,Medical - Biomedical,SIC-8071 Services-Medical Laboratories
CSTM,Constellium N.V.,NYSE,Metal Products - Distribution,SIC-3341 Secondary Smelting & Refining of Nonferrous
CSV,Carriage Services,NYSE,Funeral Services & Related,SIC-7200 Services-Personal Services
CSWI,Csw Industrials Inc,NASDAQ,Chemical - Specialty,SIC-2891 Adhesives & Sealants
CTBI,Community TR Bancp,NASDAQ,Banks - Southeast,SIC-6022 State Commercial Banks
CTGO,Contango Ore Inc,NYSE Arca,Mining - Misc,SIC-1040 Gold and Silver Ores
CTKB,Cytek Biosciences Inc,NASDAQ,Medical - Biomedical,SIC-3826 Laboratory Analytical Instruments
CTLP,Cantalope Inc,NASDAQ,Financial Transaction Services,SIC-3578 Calculating & Accounting Machines (No Electr
CTNM,Contineum Therapeutics Inc,NASDAQ,Medical - Biomedical,SIC-2834 Pharmaceutical Preparations
CTO,Cto Realty Growth Inc,NYSE,REIT - Equity Trust Other,SIC-6798 Real Estate Investment Trusts
CTOS,Custom Truck One Source,NYSE,Auto - Truck Original Parts,"SIC-7359 Services-Equipment Rental & Leasing, NEC"
CTRE,Caretrust REIT Inc,NYSE,REIT - Equity Trust Other,SIC-6798 Real Estate Investment Trusts
CTRI,Centuri Holdings Inc,NYSE,Utility - Electric Power,SIC-4923 Natural Gas Transmission & Distribution
CTRN,Citi Trends Inc,NASDAQ,Retail - Apparel & Shoes,SIC-5600 Retail-Apparel & Accessory Stores
CTS,Cts Corp,NYSE,Electronics - Misc Components,SIC-3672 Printed Circuit Boards
CTV,Innovid Corp,NYSE,Internet - Software,SIC-7372 Services-Prepackaged Software
CUBI,Customers Bancorp,NYSE,Banks - Southeast,SIC-6022 State Commercial Banks
CURV,Torrid Holdings Inc,NYSE,Retail - Apparel & Shoes,SIC-5600 Retail-Apparel & Accessory Stores
CVBF,Cvb Financial Corp,NASDAQ,Banks - West,SIC-6022 State Commercial Banks
CVCO,Cavco Inds Inc,NASDAQ,Building - Mobile Homes & RV,SIC-2451 Mobile Homes
CVGI,Commercial Vehicle G,NASDAQ,Auto - Truck Original Parts,SIC-3714 Motor Vehicle Parts & Accessories
CVGW,Calavo Growers Inc,NASDAQ,Agriculture Operations,SIC-0700 Agricultural Services
CVI,Cvr Energy Inc,NYSE,Oil - Refining and Marketing,SIC-2911 Petroleum Refining
CVLG,Covenant Logistics Group Inc,NYSE,Transportation - Truck,SIC-4213 Trucking (No Local)
CVLT,Commvault Systems,NASDAQ,Computer - Software,SIC-7372 Services-Prepackaged Software
